id_peli,title,word_bag
262841,Monster Trucks,Monster Trucks  Comedy Action Science Fiction ChrisWedge ChrisWedge
324542,Sleepless,Sleepless  Action Crime Thriller  
340837,A Cure For Wellness,A Cure For Wellness  Thriller Horror Science Fiction Mystery GoreVerbinski GoreVerbinski
370964,He'S A Dragon,He'S A Dragon  Adventure Fantasy Romance IndarDzhendubaev IndarDzhendubaev
424014,Quel Bravo Ragazzo,Quel Bravo Ragazzo  Comedy EnricoLando EnricoLando
210079,Across The River,Across The River  Thriller Horror Mystery LorenzoBianchini LorenzoBianchini
389630,All We Had,All We Had  Drama KatieHolmes KatieHolmes
340481,The Unknown Girl,The Unknown Girl  Drama Crime Thriller Jean-PierreDardenne LucDardenne Jean-PierreDardenne LucDardenne
382501,Eternity,Eternity  Romance Drama TranAnhHung TranAnhHung
375872,Heroes Wanted,Heroes Wanted  Comedy JesúsGarcía JesúsGarcía
404791,The 101-Year-Old Man Who Skipped Out On The Bill And Disappeared,The 101-Year-Old Man Who Skipped Out On The Bill And Disappeared  Comedy Adventure MånsHerngren FelixHerngren MånsHerngren FelixHerngren
369698,Viking,Viking  Drama Action History AndreyKravchuk AndreyKravchuk
50737,Hunting Season,Hunting Season  Drama Crime Thriller Mystery YavuzTurgul YavuzTurgul
404378,A Street Cat Named Bob,A Street Cat Named Bob  Comedy Family Drama RogerSpottiswoode RogerSpottiswoode
47971,Xxx: Return Of Xander Cage,Xxx: Return Of Xander Cage  Adventure Action Crime D.J.Caruso D.J.Caruso
292280,The Bye Bye Man,The Bye Bye Man  Thriller Horror StacyTitle StacyTitle
395982,Prevenge,Prevenge  Comedy Fantasy Drama Thriller Horror AliceLowe AliceLowe
324849,The Lego Batman Movie,The Lego Batman Movie TheLegoMovieCollection Animation Comedy Family Fantasy Action  
266882,Closer To God,Closer To God  Thriller Horror Science Fiction BillySenese BillySenese
76420,Dc Showcase: Catwoman,Dc Showcase: Catwoman  Animation Adventure Action Science Fiction LaurenMontgomery LaurenMontgomery
264170,Batman: Strange Days,Batman: Strange Days  Animation Action BruceTimm BruceTimm
256421,Superman 75,Superman 75  Animation Documentary BruceTimm ZackSnyder BruceTimm ZackSnyder
148039,Christmas Time In South Park,Christmas Time In South Park    
26461,Trailer Park Boys: Say Goodnight To The Bad Guys,Trailer Park Boys: Say Goodnight To The Bad Guys TrailerParkBoysCollection Comedy MikeClattenburg MikeClattenburg
43641,Superman/Shazam!: The Return Of Black Adam,Superman/Shazam!: The Return Of Black Adam  Animation Action JoaquimDosSantos JoaquimDosSantos
335791,When The Bough Breaks,When The Bough Breaks  Drama Horror Mystery JonCassar JonCassar
377263,Frantz,Frantz  Romance Drama History FrançoisOzon FrançoisOzon
382598,Full Speed,Full Speed  Comedy Family NicolasBenamou NicolasBenamou
413837,A Wedding,A Wedding  Drama StephanStreker StephanStreker
384727,The Ideal,The Ideal  Comedy FrédéricBeigbeder FrédéricBeigbeder
363689,The Unspoken,The Unspoken  Thriller Horror SheldonWilson SheldonWilson
411088,The Invisible Guest,The Invisible Guest  Crime Thriller Mystery OriolPaulo OriolPaulo
383785,Kung Fu Yoga,Kung Fu Yoga  Comedy Adventure Action Mystery StanleyTong StanleyTong
401544,Death Race 2050,Death Race 2050 DeathRaceOriginalCollection Comedy Action Science Fiction G.J.Echternkamp G.J.Echternkamp
367613,The Night My Mother Killed My Father,The Night My Mother Killed My Father  Comedy InésParís InésParís
374205,One Piece Film: Gold,One Piece Film: Gold OnePieceCollection Animation Comedy Adventure Action HiroakiMiyamoto HiroakiMiyamoto
398738,Bright Lights: Starring Carrie Fisher And Debbie Reynolds,Bright Lights: Starring Carrie Fisher And Debbie Reynolds  Documentary FisherStevens AlexisBloom FisherStevens AlexisBloom
256569,Trespass Against Us,Trespass Against Us  Drama Action Crime Thriller AdamSmith AdamSmith
416211,The White Helmets,The White Helmets  War Documentary  
289171,The Secret Of Arkandias,The Secret Of Arkandias  Comedy Adventure Fantasy AlexandreCastagnetti JulienSimonet AlexandreCastagnetti JulienSimonet
17417,Hallelujah!,Hallelujah!  Comedy RogerDelattre RogerDelattre
429238,Coin Heist,Coin Heist  Family Crime EmilyHagins EmilyHagins
409502,I'M Not Ashamed,I'M Not Ashamed  Drama BrianBaugh BrianBaugh
345925,Rupture,Rupture  Thriller Science Fiction StevenShainberg StevenShainberg
408159,The Young Offenders,The Young Offenders  Comedy PeterFoott PeterFoott
360365,Tini: The New Life Of Violetta,Tini: The New Life Of Violetta  Comedy Drama Music JuanPabloBuscarini JuanPabloBuscarini
211387,Marvel One-Shot: Agent Carter,Marvel One-Shot: Agent Carter  Adventure Fantasy Action Science Fiction LouisD'Esposito LouisD'Esposito
60821,The Good Witch'S Garden,The Good Witch'S Garden TheGoodWitchCollection Comedy Family Fantasy Romance CraigPryce CraigPryce
61005,The Good Witch'S Gift,The Good Witch'S Gift TheGoodWitchCollection Family Fantasy Drama CraigPryce CraigPryce
76535,Marvel One-Shot: A Funny Thing Happened On The Way To Thor'S Hammer,Marvel One-Shot: A Funny Thing Happened On The Way To Thor'S Hammer  Fantasy Science Fiction Leythum Leythum
14564,Rings,Rings TheRingCollection Horror F.JavierGutiérrez F.JavierGutiérrez
61341,Ferocious Planet,Ferocious Planet  Adventure Action Thriller Science Fiction BillyO'Brien BillyO'Brien
294098,Gooische Vrouwen 2,Gooische Vrouwen 2  Comedy Romance Drama WillKoopman WillKoopman
63996,Vipers Nest,Vipers Nest  Drama WillKoopman WillKoopman
393519,Raw,Raw  Drama Horror JuliaDucournau JuliaDucournau
83754,You Are My Pet,You Are My Pet  Comedy Romance  
433244,Clinical,Clinical  Thriller AlistairLegrand AlistairLegrand
160165,In The Name Of...,In The Name Of...  Drama Thriller MałgorzataSzumowska MałgorzataSzumowska
381075,Teenage Cocktail,Teenage Cocktail  Drama Thriller JohnCarchietta JohnCarchietta
378485,We Are The Flesh,We Are The Flesh  Fantasy Drama Horror EmilianoRochaMinter EmilianoRochaMinter
64397,"Basic Sanitation, The Movie","Basic Sanitation, The Movie  Comedy JorgeFurtado JorgeFurtado"
432959,Jim Gaffigan: Cinco,Jim Gaffigan: Cinco  Comedy JeannieGaffigan JeannieGaffigan
428645,Eu Fico Loko,Eu Fico Loko  Comedy BrunoGarotti BrunoGarotti
362180,Don'T Grow Up,Don'T Grow Up  Drama Horror Science Fiction ThierryPoiraud ThierryPoiraud
227932,My Mom Is A Character 2,My Mom Is A Character 2  Comedy CésarRodrigues CésarRodrigues
414937,Maigret'S Dead Man,Maigret'S Dead Man Maigret(RowanAtkinson)Collection Drama Crime Mystery JonEast JonEast
324552,John Wick: Chapter 2,John Wick: Chapter 2 JohnWickCollection Action Crime Thriller ChadStahelski ChadStahelski
419430,Get Out,Get Out  Thriller Horror Mystery JordanPeele JordanPeele
263115,Logan,Logan TheWolverineCollection Drama Action Science Fiction JamesMangold JamesMangold
293167,Kong: Skull Island,Kong: Skull Island  Adventure Fantasy Action JordanVogt-Roberts JordanVogt-Roberts
408626,City Of Tiny Lights,City Of Tiny Lights  Drama Crime Thriller PeteTravis PeteTravis
180863,T2 Trainspotting,T2 Trainspotting TrainspottingCollection Drama Crime DannyBoyle DannyBoyle
354282,Science Fiction Volume One: The Osiris Child,Science Fiction Volume One: The Osiris Child  Science Fiction ShaneAbbess ShaneAbbess
397837,Before I Fall,Before I Fall  Drama Thriller Mystery RyRusso-Young RyRusso-Young
341006,The Belko Experiment,The Belko Experiment  Action Thriller Horror  
39067,Macabre,Macabre  Thriller Horror Foreign TimoTjahjanto KimoStamboel TimoTjahjanto KimoStamboel
416477,The Big Sick,The Big Sick  Comedy Romance Drama MichaelShowalter MichaelShowalter
411741,Ingrid Goes West,Ingrid Goes West  Comedy Drama MattSpicer MattSpicer
425591,I Don'T Feel At Home In This World Anymore,I Don'T Feel At Home In This World Anymore  Comedy Drama Crime Thriller MaconBlair MaconBlair
369778,Chocolat,Chocolat  Comedy Drama RoschdyZem RoschdyZem
274857,King Arthur: Legend Of The Sword,King Arthur: Legend Of The Sword  Fantasy Drama Action GuyRitchie GuyRitchie
403605,Headshot,Headshot  Action Thriller TimoTjahjanto KimoStamboel TimoTjahjanto KimoStamboel
334532,100 Streets,100 Streets  Drama JimO'Hanlon JimO'Hanlon
241258,Incarnate,Incarnate  Thriller Horror BradPeyton BradPeyton
19761,Saturn 3,Saturn 3  Thriller Science Fiction StanleyDonen StanleyDonen
321612,Beauty And The Beast,Beauty And The Beast  Family Fantasy Romance BillCondon BillCondon
433245,Take The 10,Take The 10  Comedy ChesterTam ChesterTam
18955,Coco,Coco  Comedy GadElmaleh GadElmaleh
72822,Olé !,Olé !  Comedy FlorenceQuentin FlorenceQuentin
295693,The Boss Baby,The Boss Baby  Animation Comedy Family  
408220,Justice League Dark,Justice League Dark  Animation Fantasy Action Thriller Science Fiction JayOliva JayOliva
376424,Beware The Slenderman,Beware The Slenderman  Crime Documentary IreneTaylorBrodsky IreneTaylorBrodsky
268105,The Similars,The Similars  Science Fiction IsaacEzban IsaacEzban
412203,In Between,In Between  Drama MaysalounHamoud MaysalounHamoud
376003,Mercury Plains,Mercury Plains  Adventure Drama Action CharlesBurmeister CharlesBurmeister
38499,The Howling: New Moon Rising,The Howling: New Moon Rising TheHowlingCollection Horror CliveTurner CliveTurner
398818,Call Me By Your Name,Call Me By Your Name  Romance Drama LucaGuadagnino LucaGuadagnino
173897,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter ResidentEvilCollection Action Horror Science Fiction PaulW.S.Anderson PaulW.S.Anderson
362227,Night Of Something Strange,Night Of Something Strange  Comedy Horror JonathanStraiton JonathanStraiton
414190,Iboy,Iboy  Action Crime Thriller Science Fiction AdamRandall AdamRandall
435921,L'Ora Legale,L'Ora Legale  Comedy SalvatoreFicarra ValentinoPicone SalvatoreFicarra ValentinoPicone
325373,Two Lovers And A Bear,Two Lovers And A Bear  Romance Drama KimNguyen KimNguyen
408272,Catfight,Catfight  Comedy Drama OnurTukel OnurTukel
428449,A Ghost Story,A Ghost Story  Fantasy Romance Drama DavidLowery DavidLowery
315837,Ghost In The Shell,Ghost In The Shell  Action Thriller Science Fiction RupertSanders RupertSanders
437752,Bill Burr: Walk Your Way Out,Bill Burr: Walk Your Way Out  Comedy JayKaras JayKaras
380623,Nocturama,Nocturama  Drama Thriller BertrandBonello BertrandBonello
374251,Stick Man,Stick Man TheGruffaloCollection Animation Family JeroenJaspaert JeroenJaspaert
382595,Dalida,Dalida  Romance Drama LisaAzuelos LisaAzuelos
297160,Xx,Xx  Horror KarynKusama RoxanneBenjamin JovankaVuckovic St.Vincent KarynKusama RoxanneBenjamin JovankaVuckovic St.Vincent
382602,Sadako Vs. Kayako,Sadako Vs. Kayako  Thriller Horror KôjiShiraishi KôjiShiraishi
413882,Ok Jaanu,Ok Jaanu  Romance Drama ShaadAli ShaadAli
192210,Open Road,Open Road  Drama Action Thriller MárcioGarcia MárcioGarcia
29896,Never Cry Werewolf,Never Cry Werewolf  Horror BrentonSpencer BrentonSpencer
198677,Saga: Curse Of The Shadow,Saga: Curse Of The Shadow  Adventure Fantasy Action JohnLyde JohnLyde
341174,Fifty Shades Darker,Fifty Shades Darker FiftyShadesCollection Romance Drama JamesFoley JamesFoley
346681,Wilson,Wilson  Comedy Drama CraigJohnson CraigJohnson
389272,Lost & Found,Lost & Found  Family Adventure Mystery JosephItaya JosephItaya
401513,Attraction,Attraction  Romance Drama Science Fiction FyodorBondarchuk FyodorBondarchuk
426830,Family Heist,Family Heist  Comedy PascalBourdiaux PascalBourdiaux
420245,Don'T Knock Twice,Don'T Knock Twice  Horror CaradogW.James CaradogW.James
334535,The Ticket,The Ticket  Drama IdoFluk IdoFluk
393263,Pearl,Pearl  Animation PatrickOsborne PatrickOsborne
15387,Cosy Dens,Cosy Dens  Comedy Drama JanHřebejk JanHřebejk
340584,Lavender,Lavender  Drama Thriller EdGass-Donnelly EdGass-Donnelly
356500,Detour,Detour  Thriller ChristopherSmith ChristopherSmith
381645,My Father Die,My Father Die  Drama Action SeanBros SeanBros
352885,The Book Of Love,The Book Of Love  Drama BillPurple BillPurple
262982,The Hollow Point,The Hollow Point  Drama Action Thriller GonzaloLópez-Gallego GonzaloLópez-Gallego
331588,The Great Gilly Hopkins,The Great Gilly Hopkins  Comedy Family Drama StephenHerek StephenHerek
255709,Hope,Hope  Drama  
299822,Zhongkui: Snow Girl And The Dark Crystal,Zhongkui: Snow Girl And The Dark Crystal  Fantasy Romance Action PeterPau ZhaoTianyu PeterPau ZhaoTianyu
54865,You Will Be Mine,You Will Be Mine  Drama Music SophieLaloy SophieLaloy
429199,The Other Side Of Hope,The Other Side Of Hope  Comedy Drama AkiKaurismäki AkiKaurismäki
411221,Ozzy,Ozzy  Animation Family AlbertoRodríguez NachoLaCasa AlbertoRodríguez NachoLaCasa
425942,Black Snow,Black Snow  Drama Crime Thriller Mystery MartínHodara MartínHodara
386830,Temps,Temps  Comedy Romance RyanSage RyanSage
49992,Lucky And Zorba,Lucky And Zorba  Animation EnzoD'Alò EnzoD'Alò
345009,Mine,Mine  Thriller War FabioGuaglione FabioResinaro FabioGuaglione FabioResinaro
428074,Come Together,Come Together  Comedy Family Drama WesAnderson WesAnderson
415358,Pink,Pink  Drama Thriller AniruddhaRoyChowdhury AniruddhaRoyChowdhury
294992,The Taking Of Tiger Mountain,The Taking Of Tiger Mountain  Adventure Thriller War TsuiHark TsuiHark
271826,An Eye For Beauty,An Eye For Beauty  Drama DenysArcand DenysArcand
406385,Smetto Quando Voglio: Masterclass,Smetto Quando Voglio: Masterclass  Comedy Action Crime SydneySibilia SydneySibilia
382883,Shepherds And Butchers,Shepherds And Butchers  Drama OliverSchmitz OliverSchmitz
337844,In Dubious Battle,In Dubious Battle  Drama JamesFranco JamesFranco
363126,Berlin Syndrome,Berlin Syndrome  Drama Thriller Horror Mystery CateShortland CateShortland
394269,Lemonade,Lemonade  Music BeyoncéKnowles KahlilJoseph BeyoncéKnowles KahlilJoseph
320318,The Clearstream Affair,The Clearstream Affair  Thriller VincentGarenq VincentGarenq
89403,Dear God No!,Dear God No!  Comedy Horror JamesBickert JamesBickert
259129,Monster,Monster  Horror HwangIn-Ho HwangIn-Ho
376252,Mood Of The Day,Mood Of The Day  Comedy Romance JoKyu-Jang JoKyu-Jang
330947,Song To Song,Song To Song  Romance Drama Music TerrenceMalick TerrenceMalick
401104,To The Bone,To The Bone  Drama MartiNoxon MartiNoxon
346650,Girlfriend'S Day,Girlfriend'S Day  Comedy Drama MichaelStephenson MichaelStephenson
19349,The Up In Smoke Tour,The Up In Smoke Tour  Music Documentary PhilipG.Atwell PhilipG.Atwell
381064,American Fable,American Fable  Drama Thriller AnneHamilton AnneHamilton
357424,Almost Adults,Almost Adults  Comedy Romance Drama SarahRotella SarahRotella
379019,My Blind Date With Life,My Blind Date With Life  Comedy MarcRothemund MarcRothemund
362409,Trash Fire,Trash Fire  Comedy Romance Horror RichardBatesJr. RichardBatesJr.
32532,Everything Will Be Ok,Everything Will Be Ok  Animation Drama DonHertzfeldt DonHertzfeldt
371447,Lovesong,Lovesong  Romance Drama SoYongKim SoYongKim
286,Germany: A Summer'S Fairytale,Germany: A Summer'S Fairytale  Documentary SönkeWortmann SönkeWortmann
415032,The Fabulous Patars,The Fabulous Patars  Comedy SophieReine SophieReine
40249,They Nest,They Nest  Horror Science Fiction ElloryElkayem ElloryElkayem
431093,Everybody Loves Somebody,Everybody Loves Somebody  Comedy Romance CatalinaAguilarMastretta CatalinaAguilarMastretta
382597,R.A.I.D. Special Unit,R.A.I.D. Special Unit  Comedy Action DanyBoon DanyBoon
396263,Gantz:O,Gantz:O  Animation Action Horror Science Fiction KeiichiSato YasushiKawamura KeiichiSato YasushiKawamura
408438,Indivisible,Indivisible  Drama  
53080,Malibu Shark Attack,Malibu Shark Attack  Horror DavidLister DavidLister
393765,Priceless,Priceless  Romance Drama BenSmallbone BenSmallbone
352205,Parched,Parched  Drama LeenaYadav LeenaYadav
384581,Fanny'S Journey,Fanny'S Journey  Drama LolaDoillon LolaDoillon
50253,Saint Seiya Heaven Chapter: Overture,Saint Seiya Heaven Chapter: Overture SaintSeiyaCollection Animation Fantasy  
83090,Saint Seiya: Evil Goddess Eris,Saint Seiya: Evil Goddess Eris SaintSeiyaCollection Animation Fantasy Action KouzouMorishita KouzouMorishita
83091,Saint Seiya: The Heated Battle Of The Gods,Saint Seiya: The Heated Battle Of The Gods SaintSeiyaCollection Animation Fantasy Action ShigeyasuYamauchi ShigeyasuYamauchi
66105,Saint Seiya: Legend Of Crimson Youth,Saint Seiya: Legend Of Crimson Youth SaintSeiyaCollection Animation Fantasy Action ShigeyasuYamauchi ShigeyasuYamauchi
83088,Saint Seiya: Warriors Of The Final Holy Battle,Saint Seiya: Warriors Of The Final Holy Battle SaintSeiyaCollection Animation Fantasy Action MasayukiAkehi MasayukiAkehi
375355,Don'T Hang Up,Don'T Hang Up  Thriller Horror DamienMacé AlexisWajsbrot DamienMacé AlexisWajsbrot
336000,The Glass Castle,The Glass Castle  Drama DestinCretton DestinCretton
393732,Mean Dreams,Mean Dreams  Drama Thriller NathanMorlando NathanMorlando
242409,The Thirteenth Tale,The Thirteenth Tale  Drama JamesKent JamesKent
410988,Stake Land Ii: The Stakelander,Stake Land Ii: The Stakelander StakeLandCollection Action Horror RobertOlsen DanBerk RobertOlsen DanBerk
371463,Sand Storm,Sand Storm  Drama EliteZexer EliteZexer
340101,Their Finest,Their Finest  Comedy Romance Drama War LoneScherfig LoneScherfig
433356,The Ottoman Lieutenant,The Ottoman Lieutet  Romance Drama War JosephRuben JosephRuben
410117,Lady Macbeth,Lady Macbeth  Drama WilliamOldroyd WilliamOldroyd
354285,The Sense Of An Ending,The Sense Of An Ending  Drama Mystery RiteshBatra RiteshBatra
340676,Personal Shopper,Personal Shopper  Drama Thriller Mystery OlivierAssayas OlivierAssayas
4369,Just A Question Of Love,Just A Question Of Love  Romance Drama ChristianFaure ChristianFaure
393443,Extremis,Extremis  Documentary DanKrauss DanKrauss
317560,Carrie Pilby,Carrie Pilby  Comedy Drama SusanJohnson SusanJohnson
75944,The Jackpot!,The Jackpot!  Comedy Adventure ClaudeZidi ClaudeZidi
430128,Internet - O Filme,Internet - O Filme  Comedy FilippoCapuzziLapietra FilippoCapuzziLapietra
434616,Patients,Patients  Comedy Drama MehdiIdir GrandCorpsMalade MehdiIdir GrandCorpsMalade
399173,The Assignment,The Assignment  Action Crime Thriller WalterHill WalterHill
283378,Fallen,Fallen  Fantasy Romance Drama ScottHicks ScottHicks
227970,Men Are From Mars... And That’S Where I’M Going!,Men Are From Mars... And That’S Where I’M Going!  Comedy MarcusBaldini SusanaGarcia MarcusBaldini SusanaGarcia
261461,Loucas Pra Casar,Loucas Pra Casar  Comedy RobertoSantucci RobertoSantucci
224233,Mato Sem Cachorro,Mato Sem Cachorro  Comedy PedroAmorim PedroAmorim
345938,The Shack,The Shack  Fantasy Drama StuartHazeldine StuartHazeldine
422715,The Bride,The Bride  Thriller Horror Mystery SvyatoslavPodgayevskiy SvyatoslavPodgayevskiy
395992,Life,Life  Thriller Horror Science Fiction DanielEspinosa DanielEspinosa
81232,Foster,Foster  Comedy Family Drama JonathanNewman JonathanNewman
405882,Don'T Kill It,Don'T Kill It  Fantasy Horror MikeMendez MikeMendez
403867,Kaabil,Kaabil  Romance Action Crime SanjayGupta SanjayGupta
314095,The Lost City Of Z,The Lost City Of Z  Adventure Drama Action History JamesGray JamesGray
347882,Sleight,Sleight  Drama Action Thriller Science Fiction J.D.Dillard J.D.Dillard
11795,Guyver: Dark Hero,Guyver: Dark Hero TheGuyverCollection Science Fiction SteveWang SteveWang
26797,Denis Leary: No Cure For Cancer,Denis Leary: No Cure For Cancer  Comedy TedDemme TedDemme
271467,School Dance,School Dance  Comedy Music NickCannon NickCannon
382591,Two Is A Family,Two Is A Family  Comedy Drama HugoGélin HugoGélin
367147,Buster'S Mal Heart,Buster'S Mal Heart  Drama Mystery SarahAdinaSmith SarahAdinaSmith
101915,Tess Of The D'Urbervilles,Tess Of The D'Urbervilles  Drama DavidBlair DavidBlair
391975,2 Lava 2 Lantula!,2 Lava 2 Lantula! LavalantulaCollection Thriller Horror Science Fiction NickSimon NickSimon
42211,Killer Nun,Killer Nun  Drama Thriller Horror GiulioBerruti GiulioBerruti
305470,Power Rangers,Power Rangers  Adventure Action Science Fiction DeanIsraelite DeanIsraelite
126889,Alien: Covenant,Alien: Covet PrometheusCollection Thriller Horror Science Fiction RidleyScott RidleyScott
334521,Free Fire,Free Fire  Comedy Action Crime Thriller BenWheatley BenWheatley
37938,Stranger In Our House,Stranger In Our House  Thriller Horror WesCraven WesCraven
430826,Casting Jonbenet,Casting Jonbenet  Documentary KittyGreen KittyGreen
436334,Django,Django  Drama EtienneComar EtienneComar
444513,Amy Schumer: The Leather Special,Amy Schumer: The Leather Special  Comedy AmySchumer AmySchumer
2459,An Elephant Can Be Extremely Deceptive,An Elephant Can Be Extremely Deceptive  Comedy YvesRobert YvesRobert
347413,Little Witch Academia: The Enchanted Parade,Little Witch Academia: The Enchanted Parade LittleWitchAcademiaCollection Animation Comedy Fantasy Action YohYoshinari YohYoshinari
31501,Samurai X: Trust & Betrayal,Samurai X: Trust & Betrayal  Animation Adventure Romance Drama Action KazuhiroFuruhashi KazuhiroFuruhashi
34311,Sleepaway Camp Ii: Unhappy Campers,Sleepaway Camp Ii: Unhappy Campers SleepawayCampCollection Comedy Horror MichaelA.Simpson MichaelA.Simpson
401546,The Dinner,The Dinner  Drama Thriller OrenMoverman OrenMoverman
388202,Arsenal,Arsenal  Action Crime Thriller StevenC.Miller StevenC.Miller
7290,2001: A Space Travesty,2001: A Space Travesty  Comedy Science Fiction AllanA.Goldstein AllanA.Goldstein
15043,Brink!,Brink!  Drama GregBeeman GregBeeman
18051,Timecop 2: The Berlin Decision,Timecop 2: The Berlin Decision TimecopCollection Action Science Fiction SteveBoyum SteveBoyum
437031,Rescue Under Fire,Rescue Under Fire  War AdolfoMartínezPérez AdolfoMartínezPérez
20004,Epoch,Epoch EpochCollection Science Fiction MattCodd MattCodd
13841,Rad,Rad  Family Drama HalNeedham HalNeedham
392207,The Invisible Guardian,The Invisible Guardian  Thriller FerdoGonzálezMolina FerdoGonzálezMolina
9830,Haven,Haven  Drama Crime FrankE.Flowers FrankE.Flowers
355277,Born In China,Born In China  Documentary LuChuan LuChuan
440767,Trevor Noah: Afraid Of The Dark,Trevor Noah: Afraid Of The Dark  Comedy DavidPaulMeyer DavidPaulMeyer
25610,The Tommyknockers,The Tommyknockers  Horror Science Fiction JohnPower JohnPower
30999,Jason And The Argonauts,Jason And The Argonauts  Family Adventure Fantasy Action NickWilling NickWilling
19002,Darkman Iii: Die Darkman Die,Darkman Iii: Die Darkman Die DarkmanCollection Action Thriller Science Fiction BradfordMay BradfordMay
27296,The Gingerdead Man,The Gingerdead Man TheGingerdeadManCollection Comedy Fantasy Horror CharlesBand CharlesBand
7837,The Time Shifters,The Time Shifters  Action Thriller Science Fiction MarioPhilipAzzopardi MarioPhilipAzzopardi
19766,Inspector Gadget 2,Inspector Gadget 2 InspectorGadgetCollection Comedy Family Adventure Action AlexZamm AlexZamm
15212,Species: The Awakening,Species: The Awakening SpeciesCollection Thriller Horror Science Fiction NickLyon NickLyon
9711,Species Iii,Species Iii SpeciesCollection Action Horror Science Fiction BradTurner BradTurner
1596,Population 436,Population 436  Drama Thriller Horror Mystery  
20760,Lilo & Stitch 2: Stitch Has A Glitch,Lilo & Stitch 2: Stitch Has A Glitch Lilo&StitchCollection Animation Comedy Family AnthonyLeondis AnthonyLeondis
20860,The Stoned Age,The Stoned Age  Comedy JamesMelkonian JamesMelkonian
14611,Ultimate Avengers 2,Ultimate Avengers 2 UltimateAvengersCollection Animation Adventure Action Science Fiction WillMeugniot DickSebast WillMeugniot DickSebast
11155,Christmas Vacation 2: Cousin Eddie'S Island Adventure,Christmas Vacation 2: Cousin Eddie'S Island Adventure  Comedy NickMarck NickMarck
15982,The Legend Of Billie Jean,The Legend Of Billie Jean  Drama Action MatthewRobbins MatthewRobbins
18500,The Sandlot 2,The Sandlot 2 TheSandlotCollection Comedy Family DavidM.Evans DavidM.Evans
22450,Red Water,Red Water  Action Thriller Horror CharlesRobertCarner CharlesRobertCarner
185789,Mulholland Dr.,Mulholland Dr.  Drama Thriller Mystery DavidLynch DavidLynch
444705,Dave Chappelle: The Age Of Spin,Dave Chappelle: The Age Of Spin  Comedy StanLathan StanLathan
28264,Blood Rage,Blood Rage  Horror JohnGrissmer JohnGrissmer
32148,Space Mutiny,Space Mutiny  Adventure Romance Science Fiction DavidWinters NealSundstrom DavidWinters NealSundstrom
396810,The Last Word,The Last Word  Comedy Drama MarkPellington MarkPellington
417644,Chips,Chips  Comedy Action Crime DaxShepard DaxShepard
353569,Table 19,Table 19  Comedy Drama JeffreyBlitz JeffreyBlitz
353070,Going In Style,Going In Style  Comedy Drama Crime ZachBraff ZachBraff
286538,Bokeh,Bokeh  Drama Thriller Science Fiction GeoffreyOrthwein AndrewSullivan GeoffreyOrthwein AndrewSullivan
398929,Alibi.Com,Alibi.Com  Comedy PhilippeLacheau PhilippeLacheau
444706,Dave Chappelle: Deep In The Heart Of Texas,Dave Chappelle: Deep In The Heart Of Texas  Comedy StanLathan StanLathan
352501,All Nighter,All Nighter  Comedy GavinWiesen GavinWiesen
431937,Mr & Mme Adelman,Mr & Mme Adelman  Comedy Romance Drama NicolasBedos NicolasBedos
428687,Deidra & Laney Rob A Train,Deidra & Laney Rob A Train  Comedy Drama Crime SydneyFreeland SydneyFreeland
201198,Dumbland,Dumbland   DavidLynch DavidLynch
256969,Boys Of Abu Ghraib,Boys Of Abu Ghraib  Drama Thriller War LukeMoran LukeMoran
380075,Fog In August,Fog In August  Drama KaiWessel KaiWessel
401743,The Most Hated Woman In America,The Most Hated Woman In America  Drama Crime TommyO'Haver TommyO'Haver
29971,Nayakan,Nayakan  Drama Action Foreign ManiRatnam ManiRatnam
403390,Bitter Harvest,Bitter Harvest  Romance Drama History War GeorgeMendeluk GeorgeMendeluk
418718,Esteros,Esteros  Comedy Romance Drama PapuCurotto PapuCurotto
14681,Eating Out,Eating Out EatingOutSeries Comedy Q.AllanBrocka Q.AllanBrocka
17028,Eating Out 2: Sloppy Seconds,Eating Out 2: Sloppy Seconds EatingOutSeries Comedy Romance PhillipJ.Bartell PhillipJ.Bartell
25833,Eating Out: All You Can Eat,Eating Out: All You Can Eat EatingOutSeries Comedy GlennGaylord GlennGaylord
326198,Nothing In Return,Nothing In Return  Drama DanielGuzmán DanielGuzmán
168022,Monster Pies,Monster Pies  Romance Drama LeeGalea LeeGalea
20033,Mulligans,Mulligans  Drama ChipHale ChipHale
157123,Tell No One,Tell No One  Comedy IvanSilvestrini IvanSilvestrini
397415,Vengeance: A Love Story,Vengeance: A Love Story  Action Thriller JohnnyMartin JohnnyMartin
27969,Turk 182!,Turk 182!  Comedy Drama Action BobClark BobClark
74336,The Quiet Family,The Quiet Family  Comedy Horror  
413658,Enter The Warriors Gate,Enter The Warriors Gate  Adventure Action MatthiasHoene MatthiasHoene
420648,The Bar,The Bar  Comedy Thriller Horror  
334299,Caprice,Caprice  Comedy Romance EmmanuelMouret EmmanuelMouret
78363,My Little Princess,My Little Princess  Drama EvaIonesco EvaIonesco
21778,Rrrrrrr!!!,Rrrrrrr!!!  Comedy AlainChabat AlainChabat
429450,Pandora,Pandora  Drama Action Thriller  
49890,Song For A Raggy Boy,Song For A Raggy Boy  Romance Drama AislingWalsh AislingWalsh
38577,The Old Man And The Sea,The Old Man And The Sea  Animation Drama AleksandrPetrov AleksandrPetrov
