id_peli,title,budget,revenue,return,original_language,release_year,release_date,runtime,popularity,vote_average,vote_count
376812,Sultan,10400000.0,102000000.0,9.807692307692308,hi,2016,2016-07-06,170.0,6.070606,7.0,71.0
342213,La caliente niña Julietta,0.0,591696.0,0.0,es,1981,1981-03-20,,0.000464,0.0,0.0
148615,The Ordeal of Patty Hearst,0.0,0.0,0.0,en,1979,1979-03-04,139.0,0.034716,0.0,0.0
389180,The House of Light,0.0,0.0,0.0,fr,1969,1969-03-21,78.0,0.001665,0.0,0.0
262542,51 Degrees North,0.0,0.0,0.0,en,2015,2015-06-30,0.0,0.33804,4.0,1.0
16909,Webmaster,0.0,0.0,0.0,en,1998,1998-08-28,97.0,0.47826,5.0,9.0
372297,Charlie,1900000.0,5900000.0,3.1052631578947367,ml,2015,2015-12-24,130.0,1.188662,7.4,10.0
126043,Cartola - Música Para os Olhos,0.0,0.0,0.0,pt,2007,2007-04-06,0.0,0.00353,0.0,0.0
405621,The Miki Howard Story,0.0,0.0,0.0,en,2016,2016-06-12,81.0,0.080215,5.0,1.0
103396,The Devil Strikes at Night,0.0,0.0,0.0,de,1957,1957-09-19,105.0,1.271944,6.8,4.0
130957,The Sons of Great Bear,0.0,0.0,0.0,de,1966,1966-02-18,98.0,0.359292,5.0,1.0
98644,Here,0.0,0.0,0.0,en,2011,2011-01-21,120.0,0.807712,6.3,9.0
393834,Goldstone,0.0,0.0,0.0,en,2016,2016-07-07,109.0,3.110447,6.4,21.0
366514,Up for Love,0.0,0.0,0.0,fr,2016,2016-05-04,98.0,7.626166,6.0,199.0
63989,Irène,0.0,0.0,0.0,fr,2002,2002-06-26,0.0,0.459399,6.9,6.0
328901,The Benefactor,0.0,0.0,0.0,en,2015,2015-04-17,90.0,9.013856,4.7,102.0
388862,Countdown,0.0,0.0,0.0,en,2016,2016-04-05,90.0,3.612867,5.0,18.0
263416,Dead Sea,500000.0,0.0,0.0,en,2014,2014-04-15,90.0,0.966179,2.4,8.0
150871,"10,000 Black Men Named George",0.0,0.0,0.0,en,2002,2002-02-24,90.0,0.002359,0.0,0.0
316268,Lake Eerie,0.0,0.0,0.0,en,2016,2016-01-15,104.0,3.264722,3.4,28.0
293516,La nostra terra,0.0,0.0,0.0,it,2014,2014-09-18,0.0,0.200371,6.0,4.0
360249,The Last King,5455000.0,0.0,0.0,no,2016,2016-02-12,99.0,50.949523,5.2,47.0
28406,The Fury of the Wolf Man,0.0,0.0,0.0,en,1972,1972-02-07,90.0,0.670545,6.7,3.0
362765,The Sound and the Shadow,0.0,0.0,0.0,en,2014,2014-10-19,90.0,0.032596,0.0,0.0
368620,My Friend Rockefeller,0.0,0.0,0.0,en,2015,2015-07-04,87.0,0.614048,6.2,9.0
362876,Califórnia,0.0,0.0,0.0,pt,2015,2015-12-03,90.0,0.960311,7.7,11.0
361249,Nil Battey Sannata,0.0,0.0,0.0,hi,2016,2016-04-22,96.0,0.625451,6.8,8.0
4279,The Married Couple of the Year Two,0.0,0.0,0.0,fr,1971,1971-04-07,98.0,0.982414,5.8,11.0
87081,Prince of Broadway,0.0,20400.0,0.0,en,2008,2008-09-03,102.0,0.154868,6.7,3.0
324300,Rolling Papers,0.0,0.0,0.0,en,2015,2015-03-15,77.0,0.125909,6.3,3.0
15467,Kismat Konnection,4180000.0,11000000.0,2.6315789473684212,hi,2008,2008-07-18,153.0,1.506777,5.0,17.0
349086,Bitcoin: The End of Money as We Know It,100000.0,0.0,0.0,en,2015,2015-07-18,60.0,0.505016,6.6,13.0
257026,The Irish Pub,0.0,0.0,0.0,en,2013,2013-10-04,75.0,0.188489,8.6,5.0
86320,Twenty Years Later,0.0,0.0,0.0,pt,1984,1984-12-03,119.0,0.004218,7.0,3.0
397278,Fender Bender,0.0,0.0,0.0,en,2016,2016-05-23,91.0,2.647952,5.0,33.0
67303,Tale About the Cat and the Moon,0.0,0.0,0.0,pt,1997,1997-01-01,6.0,0.158473,7.0,3.0
68895,The King of the Kickboxers,0.0,0.0,0.0,en,1990,1990-11-01,99.0,1.107843,5.9,15.0
314837,The Emperor in August,0.0,0.0,0.0,ja,2015,2015-08-08,136.0,1.388744,7.0,5.0
325789,The Infiltrator,25000000.0,15436808.0,0.61747232,en,2016,2016-07-13,127.0,11.504398,6.6,592.0
26351,Israel: Birth of a Nation,0.0,0.0,0.0,en,1995,1995-09-27,100.0,0.042281,4.0,1.0
308266,War Dogs,40000000.0,86234523.0,2.155863075,en,2016,2016-08-17,114.0,16.453573,6.8,1392.0
316003,After the Wall: A World United,0.0,0.0,0.0,en,2011,2011-01-17,0.0,0.007059,0.0,0.0
353216,Homme Less,0.0,0.0,0.0,en,2015,2015-08-07,81.0,0.06521,7.0,1.0
82664,Reality XL,0.0,0.0,0.0,de,2012,2012-01-12,81.0,0.009451,0.0,0.0
345054,Double Daddy,0.0,0.0,0.0,en,2015,2015-06-06,0.0,1.650978,4.9,8.0
400668,KidPoker,0.0,0.0,0.0,en,2015,2015-12-01,88.0,0.45676,7.0,4.0
133736,Electoral Dysfunction,0.0,0.0,0.0,en,2012,2012-11-20,90.0,0.01367,0.0,0.0
227859,The Book of Daniel,0.0,0.0,0.0,en,2013,2013-10-01,88.0,0.281921,6.0,5.0
299751,"Jia Zhangke, A Guy from Fenyang",0.0,0.0,0.0,en,2014,2014-10-20,100.0,0.157448,0.0,0.0
55344,Boys on the Run,0.0,0.0,0.0,ja,2010,2010-01-30,114.0,0.329866,5.4,6.0
401387,Sunspring,0.0,0.0,0.0,en,2016,2016-06-09,9.0,1.124787,6.6,7.0
390880,Friday,0.0,0.0,0.0,ru,2016,2016-03-26,87.0,1.00704,6.0,11.0
405388,Mono,0.0,0.0,0.0,en,2016,2016-07-08,88.0,1.262927,4.7,19.0
292277,Living in the Age of Airplanes,0.0,0.0,0.0,en,2015,2015-04-25,47.0,0.205058,7.3,3.0
61348,The Lost Valentine,0.0,0.0,0.0,en,2011,2011-01-30,100.0,3.672708,7.2,29.0
368596,Back in the Day,0.0,0.0,0.0,en,2016,2016-05-20,121.0,6.729595,2.8,97.0
347981,Winds,0.0,0.0,0.0,el,2013,2013-06-21,0.0,0.236659,4.8,2.0
331393,Undrafted,0.0,0.0,0.0,en,2016,2016-07-15,100.0,1.198056,7.2,10.0
31385,Zombie Nightmare,0.0,0.0,0.0,en,1987,1987-10-13,89.0,5.402952,3.5,19.0
376501,Outlaws and Angels,0.0,0.0,0.0,en,2016,2016-01-25,120.0,2.148608,5.3,29.0
373453,Brahman Naman,0.0,0.0,0.0,en,2016,2016-01-24,94.0,0.739455,5.8,10.0
351809,To Steal from a Thief,6700000.0,12118661.0,1.8087553731343284,es,2016,2016-03-03,96.0,4.987123,6.1,103.0
365997,A Beautiful Planet,0.0,0.0,0.0,en,2016,2016-04-29,45.0,0.878987,6.3,12.0
382651,Helix,0.0,0.0,0.0,en,2015,2015-01-01,98.0,1.287941,4.9,10.0
356201,Collective Invention,0.0,0.0,0.0,ko,2015,2015-09-14,92.0,0.368579,5.8,8.0
392885,Daniel Tosh: People Pleaser,0.0,0.0,0.0,en,2016,2016-04-17,62.0,0.540652,4.0,2.0
28073,Curse of the Crimson Altar,0.0,0.0,0.0,en,1968,1968-12-01,87.0,1.634974,5.2,12.0
175427,These Birds Walk,0.0,0.0,0.0,en,2013,2013-11-01,71.0,0.593678,8.5,4.0
237799,Un grand cri d'amour,0.0,0.0,0.0,fr,1998,1998-01-07,,0.041901,7.0,1.0
40585,We Will All Meet in Paradise,0.0,0.0,0.0,fr,1977,1977-11-09,110.0,0.158781,6.5,10.0
318052,The Man in the Wall,0.0,0.0,0.0,en,2015,2015-01-22,92.0,0.066944,0.0,0.0
254251,Our RoboCop Remake,0.0,0.0,0.0,en,2014,2014-01-26,106.0,0.553725,6.6,7.0
98948,Abraham Lincoln vs. Zombies,150000.0,0.0,0.0,en,2012,2012-05-29,90.0,9.109894,4.2,45.0
216043,The Iceman: Confessions of a Mafia Hitman,0.0,0.0,0.0,en,2001,2001-03-01,90.0,0.565873,7.3,8.0
88949,A Bullet for Sandoval,0.0,0.0,0.0,en,1969,1969-08-19,105.0,0.004857,0.0,0.0
215814,Forbidden Ground,0.0,0.0,0.0,en,2013,2013-08-16,95.0,2.414792,5.9,28.0
22750,The Blood of Jesus,5000.0,0.0,0.0,en,1941,1941-04-26,57.0,0.039707,5.0,1.0
86254,Crash Landing,0.0,0.0,0.0,en,2006,2006-07-11,88.0,0.306947,4.7,7.0
43473,Dirty Gertie from Harlem U.S.A.,0.0,0.0,0.0,en,1946,1946-01-01,65.0,0.059193,5.0,1.0
90726,Hate for Hate,0.0,0.0,0.0,it,1967,1967-08-18,97.0,0.002383,0.0,0.0
139826,In Pursuit of Honor,0.0,0.0,0.0,en,1995,1995-03-18,111.0,0.828105,6.3,4.0
371738,Looking: The Movie,0.0,0.0,0.0,en,2016,2016-07-24,85.0,3.641354,7.1,70.0
166007,Love in the Rough,0.0,0.0,0.0,en,1930,1930-09-05,84.0,0.20999,0.0,1.0
110692,No More Excuses,0.0,0.0,0.0,en,1968,1968-08-08,62.0,0.103159,5.0,1.0
134435,Quantrill's Raiders,0.0,0.0,0.0,en,1958,1958-04-27,68.0,0.120173,4.5,2.0
325240,Something for a Lonely Man,0.0,0.0,0.0,en,1968,1968-01-01,120.0,0.368082,6.5,2.0
46879,Films to Keep You Awake: Spectre,0.0,0.0,0.0,es,2006,2006-07-01,75.0,0.343522,5.6,9.0
162874,The Florodora Girl,0.0,0.0,0.0,en,1930,1930-05-31,79.0,0.489142,0.0,1.0
316491,Kiuleandra,0.0,0.0,0.0,en,1985,1985-01-14,0.0,0.403077,7.7,3.0
247354,Veiled Aristocrats,0.0,0.0,0.0,en,1932,1932-02-01,48.0,0.001786,0.0,0.0
260646,Victor Young Perez,0.0,0.0,0.0,fr,2013,2013-11-20,103.0,1.723131,5.3,4.0
404829,Emma's Chance,0.0,0.0,0.0,en,2016,2016-07-05,83.0,1.868918,5.4,24.0
298028,The Prey,0.0,0.0,0.0,en,2016,2016-12-25,0.0,0.693029,0.0,1.0
397873,Cyborg X,1000000.0,0.0,0.0,en,2016,2016-05-17,90.0,1.494695,4.6,13.0
403232,Vigilante Diaries,4000000.0,0.0,0.0,en,2016,2016-09-01,107.0,3.028021,4.7,27.0
282024,The Iron Ivan,12000000.0,0.0,0.0,ru,2014,2014-07-10,120.0,1.685233,6.2,14.0
257006,Encounters in the Deep,0.0,0.0,0.0,it,1979,1979-04-04,88.0,0.000132,0.0,0.0
347647,Traders,0.0,0.0,0.0,en,2016,2016-03-11,90.0,2.144094,6.2,19.0
407036,On the Brain,10.0,0.0,0.0,en,2016,2016-07-12,0.0,0.196099,4.0,4.0
46658,Night of the Sharks,0.0,0.0,0.0,fr,1989,1989-01-01,85.0,0.110781,3.0,1.0
225776,Can't You Hear the Wind Howl? The Life & Music of Robert Johnson,0.0,0.0,0.0,it,1998,1998-09-26,77.0,0.668678,7.5,1.0
76348,Us Two,4100000.0,0.0,0.0,fr,1979,1979-05-23,112.0,0.022568,9.0,2.0
369033,Rebirth,0.0,0.0,0.0,en,2016,2016-04-17,101.0,2.34806,5.0,38.0
159201,Ozzie,0.0,0.0,0.0,en,2006,2006-09-20,90.0,1.253125,5.0,2.0
192868,The Sporting Club,0.0,0.0,0.0,en,1971,1971-02-28,107.0,0.616213,0.0,0.0
159942,An Episode in the Life of an Iron Picker,0.0,0.0,0.0,ro,2013,2013-10-10,75.0,0.855232,7.3,7.0
356626,Black,1200000.0,0.0,0.0,fr,2015,2015-11-11,95.0,1.35894,6.4,33.0
247845,The Great Martian War 1913 - 1917,0.0,0.0,0.0,en,2013,2013-12-08,120.0,1.040173,6.5,4.0
332806,I Am Belfast,0.0,0.0,0.0,en,2016,2016-04-08,84.0,0.51468,7.5,4.0
376426,Tony Robbins: I Am Not Your Guru,0.0,0.0,0.0,en,2016,2016-07-15,115.0,0.942684,6.6,23.0
373348,Author: The JT LeRoy Story,0.0,0.0,0.0,en,2016,2016-01-22,110.0,0.428899,6.2,9.0
358430,The New Kid,0.0,0.0,0.0,fr,2015,2015-12-23,81.0,3.091686,5.9,64.0
314635,Schmitke,0.0,0.0,0.0,de,2014,2014-10-05,97.0,0.04335,0.0,0.0
300949,The Man with the Carnation,0.0,0.0,0.0,en,1980,1980-11-23,125.0,0.000177,0.0,0.0
353163,The Mirage,0.0,0.0,0.0,fr,2015,2015-08-05,101.0,1.195524,5.5,8.0
278247,Walt Before Mickey,0.0,0.0,0.0,en,2015,2015-04-03,120.0,4.398708,6.4,63.0
374052,The Love Witch,0.0,0.0,0.0,en,2016,2016-11-11,120.0,4.530712,5.9,73.0
382322,Batman: The Killing Joke,3500000.0,3775000.0,1.0785714285714285,en,2016,2016-07-21,72.0,6.488277,6.2,485.0
125495,Le Mataf,0.0,0.0,0.0,en,1973,1973-06-14,0.0,0.087258,0.0,0.0
173689,Lights of New York,75000.0,1200000.0,16.0,en,1928,1928-07-18,57.0,0.251353,5.7,3.0
138061,American Juggalo,0.0,0.0,0.0,en,2011,2011-09-25,24.0,0.078128,7.0,2.0
174354,Oxyana,0.0,0.0,0.0,en,2013,2013-07-16,78.0,0.586709,6.2,7.0
303856,The Presence,40000.0,0.0,0.0,de,2014,2014-10-31,82.0,0.67191,3.9,15.0
190163,Old Ironsides,0.0,0.0,0.0,en,1926,1926-12-06,111.0,0.524565,5.0,1.0
156335,The Vanishing Legion,0.0,0.0,0.0,en,1931,1931-06-01,220.0,0.819588,0.0,0.0
79596,The Emperor's Nightingale,0.0,0.0,0.0,cs,1949,1949-04-15,72.0,0.190507,4.0,2.0
50688,Isle of the Snake People,0.0,0.0,0.0,en,1971,1971-03-01,90.0,0.178013,1.8,2.0
77864,That Girl in Yellow Boots,0.0,0.0,0.0,hi,2010,2010-09-27,103.0,0.823333,6.1,6.0
42591,The Bloody Judge,0.0,0.0,0.0,it,1970,1970-02-05,84.0,0.44225,6.4,5.0
12602,The Torture Chamber of Dr. Sadism,0.0,0.0,0.0,de,1967,1967-10-05,85.0,1.853036,6.3,12.0
42717,Circus of Fear,0.0,0.0,0.0,en,1966,1966-04-29,90.0,0.698245,5.1,7.0
185752,Albino,0.0,0.0,0.0,de,1976,1976-03-15,97.0,0.637846,4.0,2.0
109636,Once Upon a Spy,0.0,0.0,0.0,en,1980,1980-09-19,91.0,0.587299,5.5,6.0
165644,Nutcracker Fantasy,0.0,0.0,0.0,ja,1979,1979-03-03,82.0,0.039518,8.0,1.0
101185,The Far Pavilions,0.0,0.0,0.0,en,1984,1984-04-21,320.0,1.178475,10.0,1.0
387444,The Disputation,0.0,0.0,0.0,en,1986,1986-12-21,65.0,0.31825,0.0,0.0
79106,Sherlock Holmes: Incident at Victoria Falls,0.0,0.0,0.0,en,1992,1992-05-24,187.0,0.106986,5.3,3.0
108432,Sherlock Holmes and the Leading Lady,0.0,0.0,0.0,en,1991,1991-12-06,180.0,1.445692,3.5,4.0
35165,The Rainbow Thief,10000000.0,0.0,0.0,en,1990,1990-09-01,87.0,1.216923,5.5,7.0
165401,Honeymoon Academy,0.0,0.0,0.0,es,1990,1990-05-11,100.0,0.140197,8.0,1.0
18560,Soul Music,0.0,0.0,0.0,en,1997,1997-05-12,159.0,0.764764,6.7,6.0
24057,Wyrd Sisters,0.0,0.0,0.0,en,1997,1997-05-18,140.0,1.099806,5.7,5.0
73772,Greyfriars Bobby,0.0,0.0,0.0,en,2005,2005-10-29,104.0,0.164249,4.8,4.0
38622,Gormenghast,0.0,0.0,0.0,en,2000,2000-01-17,240.0,1.44482,6.6,9.0
183073,I tromboni di Fra' Diavolo,0.0,0.0,0.0,it,1962,1962-10-11,0.0,0.251895,5.0,1.0
76199,Hollow,0.0,0.0,0.0,en,2011,2011-09-06,84.0,0.061459,4.0,1.0
38494,The Mysterious Mr. Wong,0.0,0.0,0.0,en,1934,1934-12-22,63.0,0.274155,3.8,5.0
161796,The Whispering Shadow,0.0,0.0,0.0,en,1933,1933-04-17,225.0,0.040031,6.0,1.0
104185,Alien Tornado,0.0,0.0,0.0,en,2012,2012-04-21,85.0,3.328685,3.3,9.0
27144,The Dark Eyes of London,0.0,0.0,0.0,en,1939,1939-11-03,76.0,0.635769,5.8,3.0
26921,The Mystery of the Marie Celeste,0.0,0.0,0.0,en,1935,1935-04-27,80.0,0.135118,5.5,3.0
352694,Poison Berry in my Brain,0.0,0.0,0.0,ja,2015,2015-05-09,121.0,0.621331,6.0,1.0
376659,Bad Moms,20000000.0,183936074.0,9.1968037,en,2016,2016-07-28,100.0,9.362056,6.3,1287.0
338766,Hell or High Water,12000000.0,37589296.0,3.1324413333333334,en,2016,2016-08-12,102.0,12.565896,7.2,1304.0
310888,Southside with You,0.0,0.0,0.0,en,2016,2016-08-26,80.0,5.379834,5.7,80.0
373473,Little Men,0.0,0.0,0.0,en,2016,2016-08-05,85.0,2.624004,6.7,47.0
377587,Meet the Blacks,0.0,0.0,0.0,en,2016,2016-04-01,90.0,3.569379,4.5,64.0
48995,The Democratic Terrorist,0.0,3142763.0,0.0,sv,1992,1992-08-21,96.0,0.473471,6.0,3.0
330070,Terra Formars,0.0,0.0,0.0,ja,2016,2016-04-29,109.0,3.786856,4.8,18.0
390734,Kingsglaive: Final Fantasy XV,0.0,269980.0,0.0,ja,2016,2016-07-09,115.0,7.692445,6.8,201.0
383869,Back to Mom's,8600000.0,0.0,0.0,fr,2016,2016-06-01,97.0,6.409925,5.6,153.0
46744,1812,0.0,0.0,0.0,en,1912,1912-01-01,32.0,0.071565,4.0,1.0
47535,U Be Dead,0.0,0.0,0.0,en,2009,2009-09-25,120.0,0.009464,0.0,0.0
388192,Siccîn 2,0.0,0.0,0.0,en,2015,2015-07-10,128.0,0.575968,6.0,2.0
404073,Ghost Team,0.0,0.0,0.0,en,2016,2016-07-21,83.0,1.222064,4.6,16.0
67617,O Quatrilho,0.0,0.0,0.0,pt,1995,1995-10-20,92.0,0.329549,6.4,7.0
397365,Madaari,0.0,0.0,0.0,hi,2016,2016-06-10,134.0,1.257554,7.9,11.0
208173,El río que nos lleva,0.0,0.0,0.0,es,1988,1988-09-08,,0.01575,0.0,0.0
190326,Komunaris chibukhi,0.0,0.0,0.0,ru,1929,1929-07-29,65.0,0.001177,0.0,0.0
140423,I Love You Rosa,0.0,0.0,0.0,he,1972,1972-02-12,77.0,0.295582,6.3,2.0
347642,Bite,0.0,0.0,0.0,en,2015,2015-08-15,90.0,2.259175,5.1,30.0
84275,The Dragon Lives Again,0.0,0.0,0.0,en,1977,1977-03-25,0.0,0.124803,10.0,1.0
393184,Clash,0.0,0.0,0.0,ar,2016,2016-07-27,97.0,1.319772,7.9,14.0
62592,Revenge of the Bridesmaids,0.0,0.0,0.0,en,2010,2010-07-18,87.0,4.105867,6.1,85.0
140894,Tricked,0.0,0.0,0.0,nl,2012,2012-09-25,55.0,1.784351,4.5,18.0
207558,Color Adjustment,0.0,0.0,0.0,en,1992,1992-01-29,80.0,1e-06,0.0,0.0
63423,Protagonist,0.0,0.0,0.0,en,2007,2007-12-02,90.0,0.080801,8.0,1.0
300669,Don't Breathe,9900000.0,157100845.0,15.868772222222223,en,2016,2016-08-25,88.0,25.869883,6.7,1830.0
378570,The Pills - Sempre meglio che lavorare,0.0,0.0,0.0,it,2016,2016-01-21,90.0,1.451931,5.5,39.0
333846,Enclave,0.0,0.0,0.0,sr,2015,2015-03-03,92.0,0.663021,7.1,9.0
340224,"Hello, My Name Is Frank",0.0,0.0,0.0,en,2014,2014-01-01,0.0,0.035052,0.0,0.0
288504,Bridge and Tunnel,0.0,0.0,0.0,en,2014,2014-04-30,95.0,0.019792,0.0,0.0
403119,47 Meters Down,5500000.0,44235023.0,8.042731454545455,en,2017,2017-06-15,89.0,52.854103,5.1,548.0
380762,Trivisa,0.0,0.0,0.0,cn,2016,2016-04-07,96.0,1.945179,7.0,16.0
370178,Scare Campaign,0.0,0.0,0.0,en,2016,2016-03-17,76.0,2.850998,6.2,36.0
340712,Gabo: The Creation of Gabriel Garcia Marquez,0.0,19337.0,0.0,es,2015,2015-04-12,90.0,0.057737,7.0,1.0
391995,Hillary's America: The Secret History of the Democratic Party,5000000.0,13000000.0,2.6,en,2016,2016-07-01,107.0,1.628629,6.6,28.0
63859,Pufnstuf,0.0,0.0,0.0,en,1970,1970-05-03,94.0,0.007223,7.7,6.0
113262,Guys and Dolls,0.0,0.0,0.0,en,2007,2007-01-17,50.0,0.078703,7.5,2.0
158741,In Celebration,0.0,0.0,0.0,en,1975,1975-03-17,131.0,0.721323,5.0,1.0
82929,In the Family,0.0,0.0,0.0,en,2011,2011-11-04,169.0,0.527607,7.4,7.0
4288,The Final Terror,0.0,0.0,0.0,en,1983,1983-05-01,82.0,1.269709,5.0,16.0
266036,Misunderstood,0.0,0.0,0.0,it,2014,2014-06-05,103.0,1.606121,6.0,14.0
60700,Sorry for the Disturbance,0.0,0.0,0.0,ar,2008,2008-09-01,120.0,0.326323,5.0,4.0
407298,American Hostage,0.0,0.0,0.0,en,2016,2016-03-25,100.0,0.11167,10.0,1.0
353732,River,0.0,0.0,0.0,en,2016,2016-03-11,95.0,2.948255,6.4,17.0
388347,The Call Up,0.0,0.0,0.0,en,2016,2016-07-15,90.0,4.060687,4.8,56.0
365709,Berserker,0.0,0.0,0.0,es,2015,2015-11-10,0.0,0.062357,4.0,1.0
106618,A Day in the Death of Joe Egg,0.0,0.0,0.0,en,1972,1972-01-01,106.0,0.945657,5.6,5.0
123628,We Think the World of You,0.0,0.0,0.0,en,1988,1988-12-22,92.0,0.950193,8.0,3.0
120729,An Englishman Abroad,0.0,0.0,0.0,en,1983,1983-11-29,60.0,0.348445,6.0,1.0
198491,The Return of the Soldier,0.0,0.0,0.0,en,1982,1982-06-04,99.0,0.645115,6.3,2.0
154399,Hands Up!,0.0,0.0,0.0,pl,1981,1981-10-09,76.0,0.491973,5.0,1.0
47034,The Cherry Orchard,5.0,135.0,27.0,en,1999,1999-01-01,141.0,0.00188,0.0,0.0
54583,Hollywood North,500000.0,0.0,0.0,en,2004,2004-01-12,89.0,0.023944,0.0,0.0
368940,Robinson Crusoe,13500000.0,3342697.0,0.24760718518518518,de,2016,2016-02-04,90.0,8.969705,5.8,85.0
338079,Basta Poco,0.0,0.0,0.0,it,2015,2015-04-29,,0.129853,4.3,3.0
334304,Belle and Sebastian: The Adventure Continues,0.0,0.0,0.0,fr,2015,2015-12-07,97.0,3.245243,6.8,67.0
340119,Nomi e cognomi,0.0,0.0,0.0,it,2015,2015-05-14,,0.107041,1.5,2.0
62009,Bimboland,0.0,0.0,0.0,fr,1998,1998-12-23,90.0,1.870599,4.3,18.0
54107,"Splash, Too",0.0,0.0,0.0,en,1988,1988-05-01,87.0,0.138058,2.0,3.0
408140,Blood Moon,0.0,0.0,0.0,en,2016,2016-07-25,73.0,0.062812,0.0,0.0
369605,Sky Line,0.0,0.0,0.0,en,2015,2015-11-20,0.0,0.063542,6.0,1.0
228496,Sx_Tape,600000.0,0.0,0.0,en,2014,2014-05-16,85.0,2.558803,3.3,33.0
268893,VeggieTales: Where's God When I'm Scared,0.0,0.0,0.0,en,1993,1993-12-21,30.0,0.109141,6.0,3.0
261410,VeggieTales: God Wants Me to Forgive Them!?!,0.0,0.0,0.0,en,1994,1994-10-01,30.0,0.130473,4.0,2.0
273318,"VeggieTales: Rack, Shack & Benny",0.0,0.0,0.0,en,1995,1995-06-01,0.0,0.112761,6.7,3.0
273122,VeggieTales: Are You My Neighbor?,0.0,0.0,0.0,en,1995,1995-02-01,0.0,0.036519,1.0,1.0
273127,VeggieTales: Dave and the Giant Pickle,0.0,0.0,0.0,en,1996,1996-03-01,27.0,0.11674,1.3,2.0
314580,VeggieTales: Very Silly Songs,0.0,0.0,0.0,en,1997,1997-01-01,32.0,0.324885,7.5,1.0
261409,VeggieTales: Josh and the Big Wall,0.0,0.0,0.0,en,1997,1997-09-01,34.0,0.07202,5.5,2.0
273312,VeggieTales: Madame Blueberry,0.0,0.0,0.0,en,1998,1998-06-01,37.0,0.149785,4.3,3.0
314601,VeggieTales: The End of Silliness? More Really Silly Songs!,0.0,0.0,0.0,en,1998,1998-01-01,30.0,0.001829,0.0,0.0
273296,VeggieTales: Esther...The Girl Who Became Queen,0.0,0.0,0.0,en,2000,2000-06-01,39.0,0.116419,4.7,3.0
273302,VeggieTales: King George and the Ducky,0.0,0.0,0.0,en,2000,2000-06-01,0.0,0.101284,4.5,2.0
273310,"VeggieTales: Lyle, the Kindly Viking",0.0,0.0,0.0,en,2001,2001-06-01,0.0,0.100019,1.0,1.0
275136,VeggieTales: The Ultimate Silly Song Countdown,0.0,0.0,0.0,en,2001,2001-09-15,43.0,0.286689,4.2,3.0
273578,VeggieTales: The Ballad of Little Joe,0.0,0.0,0.0,en,2003,2003-08-17,35.0,0.110577,3.8,3.0
273309,VeggieTales: Lord of the Beans,0.0,0.0,0.0,en,2005,2005-06-01,0.0,0.109677,5.0,3.0
273315,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush,0.0,0.0,0.0,en,2005,2005-06-01,44.0,0.188101,3.9,4.0
273149,VeggieTales: Duke and the Great Pie War,0.0,0.0,0.0,en,2005,2005-06-01,45.0,0.055719,2.0,1.0
275065,VeggieTales: LarryBoy & The Bad Apple,0.0,0.0,0.0,en,2006,2006-07-29,46.0,0.337621,3.0,2.0
275130,VeggieTales: Sheerluck Holmes and the Golden Ruler,0.0,0.0,0.0,en,2006,2006-03-11,52.0,0.094013,3.0,2.0
275074,VeggieTales: The Wonderful Wizard of Ha's,0.0,0.0,0.0,en,2007,2007-10-09,0.0,0.056535,2.0,1.0
273205,VeggieTales: Tomato Sawyer & Huckleberry Larry's Big River Rescue,0.0,0.0,0.0,en,2008,2008-03-06,49.0,0.081523,1.0,1.0
335509,Below the Sea,0.0,0.0,0.0,en,1933,1933-03-28,78.0,0.023666,0.0,0.0
314420,Body,0.0,0.0,0.0,en,2015,2015-01-25,75.0,6.236714,5.0,16.0
293093,Dark Haul,0.0,0.0,0.0,en,2014,2014-10-04,90.0,1.151262,4.6,6.0
180691,David Bowie & the Story of Ziggy Stardust,150000.0,0.0,0.0,en,2012,2012-06-22,60.0,0.817968,6.7,5.0
20846,Dim Sum Funeral,0.0,0.0,0.0,en,2008,2008-11-01,95.0,1.063296,5.0,4.0
43035,Heller in Pink Tights,0.0,0.0,0.0,en,1960,1960-03-01,100.0,2.743674,5.8,6.0
390584,King Cobra,0.0,0.0,0.0,en,2016,2016-04-16,92.0,4.272317,5.9,118.0
358615,Pirates of the Prairie,0.0,0.0,0.0,en,1942,1942-11-20,57.0,0.007178,0.0,0.0
112699,Street Angel,0.0,0.0,0.0,zh,1937,1937-01-01,91.0,0.073475,5.0,1.0
86360,Sunnyside Up,0.0,0.0,0.0,en,1929,1929-12-25,121.0,0.401213,10.0,1.0
282040,The Alamo: Thirteen Days to Glory,0.0,0.0,0.0,en,1987,1987-11-11,140.0,1.518506,5.3,3.0
32091,The Touch,0.0,0.0,0.0,en,2002,2002-08-01,103.0,4.887096,5.9,12.0
396395,The Wedding March,0.0,0.0,0.0,en,2016,2016-06-25,84.0,0.637441,4.3,3.0
40717,Three Faces West,0.0,0.0,0.0,en,1940,1940-07-03,79.0,0.715666,5.6,5.0
168541,Twilight Time,0.0,0.0,0.0,sr,1982,1982-04-01,102.0,0.237546,0.0,0.0
246381,Why Did I Get Married? The Play,0.0,0.0,0.0,en,2006,2006-06-27,131.0,0.385797,5.5,2.0
199916,Whitey,959300.0,0.0,0.0,nl,1980,1980-12-17,0.0,1.847632,6.9,4.0
324277,Jaco,0.0,0.0,0.0,en,2014,2014-10-06,111.0,0.641846,7.2,7.0
